vendor,single_sharpe,best_sharpe,best_config,n_configs_tried,seed,true_ic,kind,rank
vendor_27,0.49814576921440984,0.5545440671829169,smooth5_top50,9,50,0.0,fake,10
vendor_26,0.21961740863951348,0.36309790688445404,smooth5_top50,9,50,0.0,fake,11
vendor_24,-0.11928976598792908,0.3514740921008295,smooth5_top25,9,50,0.0,fake,12
vendor_13,0.1741496092107382,0.3368232180669643,smooth5_top50,9,50,0.0,fake,13
vendor_25,0.30401290436631573,0.3235966439861404,smooth1_top50,9,50,0.0,fake,14
vendor_08,0.2923641438504437,0.3090676059643971,smooth1_top50,9,50,0.0,fake,15
vendor_17,0.08426972111521124,0.25065978382875864,smooth5_all,9,50,0.0,fake,16
vendor_05,-0.2635424159441032,0.24635972481798188,smooth20_top25,9,50,0.0,fake,17
vendor_23,-0.621558109925061,0.2411248417417132,smooth20_top25,9,50,0.0,fake,18
vendor_15,0.17232602093546887,0.19823130499884362,smooth1_top50,9,50,0.0,fake,19
vendor_12,0.0524559271412737,0.19049729597215337,smooth20_all,9,50,0.0,fake,20
vendor_11,-0.3300581392449622,0.1874029271013404,smooth5_top25,9,50,0.0,fake,21
vendor_14,0.034653373238954135,0.034653373238954135,smooth1_all,9,50,0.0,fake,22
vendor_29,-0.43514967184356246,0.01301051611402948,smooth5_all,9,50,0.0,fake,23
vendor_28,-0.3950737681189787,-0.01788671348457381,smooth20_all,9,50,0.0,fake,24
vendor_07,-0.26920157801450134,-0.12221264840737216,smooth5_top50,9,50,0.0,fake,25
vendor_19,-0.17087953902184297,-0.15015213658220597,smooth20_top50,9,50,0.0,fake,26
vendor_06,-0.35305564425580416,-0.18875623654407772,smooth20_top50,9,50,0.0,fake,27
vendor_09,-0.2930934202763406,-0.2172386423980273,smooth20_top25,9,50,0.0,fake,28
vendor_22,-0.44036712743174733,-0.4145363932932128,smooth1_top25,9,50,0.0,fake,29
vendor_21,-0.7035017601412163,-0.576527071177555,smooth20_all,9,50,0.0,fake,30
vendor_00,1.9457587011507984,1.972660664613536,smooth1_top50,9,51,0.03,REAL,1
vendor_21,0.9231574335118873,1.6434307851458951,smooth20_top25,9,51,0.0,fake,2
vendor_02,1.1564763020838547,1.2892378067950558,smooth5_top50,9,51,0.02,REAL,3
vendor_01,0.9721498710697785,1.2381686511625898,smooth5_all,9,51,0.025,REAL,4
vendor_04,0.9029453165388623,1.0486982853804045,smooth5_top25,9,51,0.01,REAL,5
vendor_17,1.0360277222914822,1.0474285485115677,smooth1_top25,9,51,0.0,fake,6
vendor_08,0.4253245725358939,0.9430407972807876,smooth20_all,9,51,0.0,fake,7
vendor_03,0.7023687937562194,0.9197899645799537,smooth5_all,9,51,0.015,REAL,8
vendor_22,0.684018160956939,0.7746913825505068,smooth5_top50,9,51,0.0,fake,9
vendor_10,-0.026047272039679034,0.7248278481404122,smooth20_top25,9,51,0.0,fake,10
vendor_20,0.5579776384072519,0.6105516068423309,smooth1_top50,9,51,0.0,fake,11
vendor_25,0.1579181905405031,0.5490695338940476,smooth20_top50,9,51,0.0,fake,12
vendor_14,0.41963642760065256,0.5190762885336521,smooth1_top25,9,51,0.0,fake,13
vendor_24,0.5110969525682388,0.5141359750506579,smooth1_top50,9,51,0.0,fake,14
vendor_11,-0.5391095006835778,0.4895223640540522,smooth5_all,9,51,0.0,fake,15
vendor_07,0.35722821006814875,0.4197942836632967,smooth1_top25,9,51,0.0,fake,16
vendor_16,0.3356545789329686,0.3743268044238289,smooth1_top25,9,51,0.0,fake,17
vendor_09,-0.42229452943587203,0.2636625311608382,smooth5_top50,9,51,0.0,fake,18
vendor_13,-0.08812972385217901,0.22096867100320428,smooth20_top25,9,51,0.0,fake,19
vendor_26,0.04764396397654495,0.19190181238704784,smooth5_top50,9,51,0.0,fake,20
vendor_28,0.17063969503201726,0.17352712477261426,smooth1_top50,9,51,0.0,fake,21
vendor_15,-0.00929399845878362,0.16905706105324048,smooth5_top50,9,51,0.0,fake,22
vendor_19,-0.41628585148090164,0.05185620476500243,smooth5_top50,9,51,0.0,fake,23
vendor_29,-0.10856258413446228,0.04567106094841806,smooth20_top25,9,51,0.0,fake,24
vendor_27,-0.16350765215162255,0.032708654578426734,smooth5_top25,9,51,0.0,fake,25
vendor_06,-0.3383995127445428,-0.033205457510509725,smooth20_all,9,51,0.0,fake,26
vendor_12,-0.22916925031216479,-0.06642043638057821,smooth20_top50,9,51,0.0,fake,27
vendor_05,-0.8010449826242905,-0.15867897927073263,smooth20_all,9,51,0.0,fake,28
vendor_23,-0.3650813421304154,-0.22700037769828682,smooth5_top25,9,51,0.0,fake,29
vendor_18,-1.0235026847004367,-0.2645300272729157,smooth20_top25,9,51,0.0,fake,30
vendor_00,0.8551132258504782,1.2033948067184872,smooth5_all,9,52,0.03,REAL,1
vendor_02,1.0315052092404042,1.1643463186067882,smooth1_top25,9,52,0.02,REAL,2
vendor_01,0.8777191822115926,0.9404587491247459,smooth1_top25,9,52,0.025,REAL,3
vendor_29,-0.8367585388762239,0.8709352718530126,smooth20_top25,9,52,0.0,fake,4
vendor_13,0.20329704738916549,0.6813746041873321,smooth5_all,9,52,0.0,fake,5
vendor_11,0.6689084023799684,0.6689084023799684,smooth1_all,9,52,0.0,fake,6
vendor_21,0.5815709987729506,0.591176471776318,smooth1_top25,9,52,0.0,fake,7
vendor_03,0.5137702004376928,0.548263724269036,smooth5_all,9,52,0.015,REAL,8
vendor_16,-0.5015270686221308,0.5477494929561169,smooth20_top50,9,52,0.0,fake,9
vendor_28,0.13479779187410065,0.51881719910458,smooth20_top25,9,52,0.0,fake,10
vendor_09,0.22050293249427624,0.49665126287673206,smooth20_all,9,52,0.0,fake,11
vendor_19,0.10909704338980683,0.4669383730243619,smooth20_all,9,52,0.0,fake,12
vendor_06,-0.657456529778101,0.4140400243930179,smooth20_top50,9,52,0.0,fake,13
vendor_18,0.28342783778350983,0.29814922611913813,smooth1_top50,9,52,0.0,fake,14
vendor_05,-1.145383703065111,0.28597278172262025,smooth20_top50,9,52,0.0,fake,15
vendor_25,0.25117337994475725,0.25117337994475725,smooth1_all,9,52,0.0,fake,16
vendor_10,0.1525715855005863,0.1525715855005863,smooth1_all,9,52,0.0,fake,17
vendor_12,0.06615481212219038,0.12755961991757833,smooth1_top25,9,52,0.0,fake,18
vendor_17,-0.2092934757677578,0.09195782443550239,smooth20_top25,9,52,0.0,fake,19
vendor_20,-0.7714597761612566,0.06666733924206214,smooth5_top25,9,52,0.0,fake,20
vendor_15,0.04922943159211447,0.04922943159211447,smooth1_all,9,52,0.0,fake,21
vendor_26,-0.38981101514600924,0.029885055552302045,smooth5_top50,9,52,0.0,fake,22
vendor_04,-0.09173050267219147,0.014116842944082181,smooth5_top25,9,52,0.01,REAL,23
vendor_07,-0.331954949232096,-0.05948003739766191,smooth5_top50,9,52,0.0,fake,24
vendor_24,-0.5170774843523375,-0.1503357353403408,smooth20_all,9,52,0.0,fake,25
vendor_08,-0.15862980656499656,-0.15862980656499656,smooth1_all,9,52,0.0,fake,26
vendor_22,-0.7261521154324604,-0.30186687096576637,smooth20_top25,9,52,0.0,fake,27
vendor_27,-0.8550886313734276,-0.4566016062536604,smooth20_top25,9,52,0.0,fake,28
vendor_14,-0.4847240577790264,-0.460023028481631,smooth1_top50,9,52,0.0,fake,29
vendor_23,-0.5987979695506824,-0.5424378210805797,smooth1_top25,9,52,0.0,fake,30
vendor_01,1.0135830758159452,1.6867152504229288,smooth20_top25,9,53,0.025,REAL,1
vendor_00,1.6089682579638098,1.6674638825171157,smooth1_top25,9,53,0.03,REAL,2
vendor_02,1.022951989526703,1.1896928393650426,smooth5_top50,9,53,0.02,REAL,3
vendor_10,1.0992318352950412,1.134555266685958,smooth1_top50,9,53,0.0,fake,4
vendor_14,-0.06363538301347665,0.8583564398363129,smooth20_top25,9,53,0.0,fake,5
vendor_22,0.17569434410938609,0.6477463592564846,smooth20_top50,9,53,0.0,fake,6
vendor_13,0.395199397686,0.6355724045003932,smooth5_top50,9,53,0.0,fake,7
vendor_04,0.1852913937435402,0.5754016103162198,smooth5_top50,9,53,0.01,REAL,8
vendor_05,0.4606966438178222,0.5304110302900922,smooth1_top25,9,53,0.0,fake,9
vendor_29,-0.22741061986250374,0.4737180996910036,smooth5_top25,9,53,0.0,fake,10
vendor_28,0.46001235201125007,0.464004035522658,smooth1_top50,9,53,0.0,fake,11
vendor_24,0.08613469986707173,0.3257006900631661,smooth5_top50,9,53,0.0,fake,12
vendor_17,-0.03944882354311489,0.32458074676517823,smooth20_top25,9,53,0.0,fake,13
vendor_08,0.28813090328318514,0.28813090328318514,smooth1_all,9,53,0.0,fake,14
vendor_19,0.1793649437036579,0.2865319068243712,smooth5_top50,9,53,0.0,fake,15
vendor_27,0.10246627103610832,0.2844298982664582,smooth5_top50,9,53,0.0,fake,16
vendor_03,-0.04579843274181143,0.24855045644918988,smooth20_top50,9,53,0.015,REAL,17
vendor_20,-0.27721364232927537,0.17848476512717398,smooth20_all,9,53,0.0,fake,18
vendor_26,0.1383577215946302,0.1478913461726076,smooth1_top50,9,53,0.0,fake,19
vendor_06,0.08666830759748492,0.13438658199799033,smooth1_top50,9,53,0.0,fake,20
vendor_12,-0.24982099424560733,0.1150781899606482,smooth5_top50,9,53,0.0,fake,21
vendor_23,-0.3554746823250532,0.11172383424948053,smooth20_top25,9,53,0.0,fake,22
vendor_15,-0.11305033410398788,0.10455249108353751,smooth20_top25,9,53,0.0,fake,23
vendor_16,-0.09884515546714415,-0.01672471783034075,smooth1_top25,9,53,0.0,fake,24
vendor_07,-0.11142716445629161,-0.06861732104757477,smooth1_top25,9,53,0.0,fake,25
vendor_25,-0.3703751323905359,-0.14429584110352398,smooth20_top50,9,53,0.0,fake,26
vendor_18,-0.31162827057892445,-0.15112254429307637,smooth20_top25,9,53,0.0,fake,27
vendor_11,-0.49355742014850956,-0.2197672197380981,smooth5_top50,9,53,0.0,fake,28
vendor_21,-0.35246121938761055,-0.266472636822491,smooth1_top25,9,53,0.0,fake,29
vendor_09,-0.7491874581060126,-0.5630950345304305,smooth20_top25,9,53,0.0,fake,30
vendor_00,2.1122509438198334,2.1301065183229597,smooth1_top25,9,54,0.03,REAL,1
vendor_06,0.6836056954675621,1.2623514377393958,smooth5_all,9,54,0.0,fake,2
vendor_02,0.8585711781583563,1.119211285356274,smooth20_top25,9,54,0.02,REAL,3
vendor_01,0.8121119389726866,0.985813756834997,smooth5_top25,9,54,0.025,REAL,4
vendor_03,0.8619774325047577,0.9076449551788407,smooth1_top25,9,54,0.015,REAL,5
vendor_12,0.8571322673096451,0.8873104541239025,smooth1_top50,9,54,0.0,fake,6
vendor_04,0.446508849032589,0.8680830482106111,smooth5_top25,9,54,0.01,REAL,7
vendor_22,0.4547839614267153,0.8485598646207181,smooth5_top50,9,54,0.0,fake,8
vendor_23,0.5475862110495019,0.738774501275601,smooth5_top50,9,54,0.0,fake,9
vendor_13,0.3488841550032686,0.7365417819567204,smooth20_top50,9,54,0.0,fake,10
vendor_16,0.49309496515233253,0.733482743277157,smooth5_all,9,54,0.0,fake,11
vendor_05,0.17596171228954005,0.721098783739707,smooth5_top50,9,54,0.0,fake,12
vendor_11,0.45451444905091937,0.714080807318694,smooth5_all,9,54,0.0,fake,13
vendor_09,0.10239802494239214,0.7086727241540975,smooth5_top25,9,54,0.0,fake,14
vendor_20,0.48338927230962064,0.6841320597605377,smooth20_top50,9,54,0.0,fake,15
vendor_26,0.6013654194071321,0.6119149554894812,smooth1_top50,9,54,0.0,fake,16
vendor_17,0.09119286929003055,0.5892742438040014,smooth5_top50,9,54,0.0,fake,17
vendor_29,0.5697442224618615,0.5697442224618615,smooth1_all,9,54,0.0,fake,18
vendor_18,0.31209290318749233,0.4966574402372783,smooth20_top25,9,54,0.0,fake,19
vendor_19,0.2276607616569057,0.4297210149670637,smooth20_top25,9,54,0.0,fake,20
vendor_28,0.3322671464614672,0.3322671464614672,smooth1_all,9,54,0.0,fake,21
vendor_27,0.04057307522123735,0.2614125289346864,smooth5_top25,9,54,0.0,fake,22
vendor_14,0.2585730501482546,0.2585730501482546,smooth1_all,9,54,0.0,fake,23
vendor_07,-0.31111589431560405,0.20975724011466243,smooth20_top25,9,54,0.0,fake,24
vendor_10,0.017203848274087684,0.14824759233763446,smooth5_top50,9,54,0.0,fake,25
vendor_25,-0.03192699971789342,0.0630402561053659,smooth20_top50,9,54,0.0,fake,26
vendor_15,-0.2834797247476815,0.007340418500550619,smooth5_top25,9,54,0.0,fake,27
vendor_08,-0.47277548055281643,-0.15515134564452618,smooth20_top50,9,54,0.0,fake,28
vendor_24,-0.2995773749939379,-0.285067005125502,smooth1_top25,9,54,0.0,fake,29
vendor_21,-0.5093932913112217,-0.44575827971284165,smooth1_top50,9,54,0.0,fake,30
vendor_02,1.4713216596590535,1.5095756538177394,smooth1_top25,9,55,0.02,REAL,1
vendor_00,0.9803793691283116,1.3469271561796443,smooth5_top25,9,55,0.03,REAL,2
vendor_01,1.1417935119390503,1.1960907533919034,smooth1_top50,9,55,0.025,REAL,3
vendor_04,0.6839726366001221,1.0677000372667989,smooth5_top25,9,55,0.01,REAL,4
vendor_21,0.3499458275440574,1.0332120819793804,smooth20_top25,9,55,0.0,fake,5
vendor_19,-0.2638035229406572,0.6848598855236048,smooth5_top50,9,55,0.0,fake,6
vendor_05,0.25075602640353006,0.5698100744199365,smooth5_top50,9,55,0.0,fake,7
vendor_25,-0.3078130574788645,0.5519774318823079,smooth20_top50,9,55,0.0,fake,8
vendor_23,0.20492321085648704,0.5384931503365662,smooth5_all,9,55,0.0,fake,9
vendor_07,0.35529789679442425,0.5128930426093955,smooth20_all,9,55,0.0,fake,10
vendor_24,-0.1545056923725356,0.46448944244004164,smooth20_all,9,55,0.0,fake,11
vendor_16,-0.2831544520493534,0.4453278720783276,smooth5_top50,9,55,0.0,fake,12
vendor_27,0.44492756812211953,0.44492756812211953,smooth1_all,9,55,0.0,fake,13
vendor_06,-0.09062107476123431,0.43631062030594503,smooth5_top25,9,55,0.0,fake,14
vendor_03,0.3309258906234924,0.4183381319314976,smooth1_top25,9,55,0.015,REAL,15
vendor_12,0.3780428763099846,0.3780428763099846,smooth1_all,9,55,0.0,fake,16
vendor_22,0.24953626185345593,0.29583179952300054,smooth1_top50,9,55,0.0,fake,17
vendor_14,0.17871253778197752,0.25003561334377267,smooth20_top50,9,55,0.0,fake,18
vendor_28,0.2248043573352755,0.2248043573352755,smooth1_all,9,55,0.0,fake,19
vendor_08,-0.052572263476634185,0.19056422973489823,smooth20_top50,9,55,0.0,fake,20
vendor_17,-0.4208617099453461,0.07972391010376488,smooth20_top50,9,55,0.0,fake,21
vendor_20,-0.23675963963841473,-0.05182562844573179,smooth20_top50,9,55,0.0,fake,22
vendor_09,-0.6922425609225643,-0.06328856848288991,smooth20_top25,9,55,0.0,fake,23
vendor_15,-0.6484430183926165,-0.10486507685277685,smooth20_top25,9,55,0.0,fake,24
vendor_26,-0.20286834925298783,-0.12957940170624097,smooth20_all,9,55,0.0,fake,25
vendor_18,-0.20568084424187863,-0.14196449670779915,smooth1_top50,9,55,0.0,fake,26
vendor_13,-0.3199953842002281,-0.27269236787206275,smooth5_top50,9,55,0.0,fake,27
vendor_11,-0.4485985374910624,-0.30973173203897786,smooth5_top50,9,55,0.0,fake,28
vendor_29,-0.7199697261043745,-0.36340284926413957,smooth20_top50,9,55,0.0,fake,29
vendor_10,-0.5255072359361387,-0.39382457358692646,smooth5_top25,9,55,0.0,fake,30
vendor_00,1.8726394829428619,1.8726394829428619,smooth1_all,9,56,0.03,REAL,1
vendor_02,1.3216514794333147,1.3503942599960819,smooth1_top25,9,56,0.02,REAL,2
vendor_01,0.7655277682963146,1.3071026668209593,smooth5_all,9,56,0.025,REAL,3
vendor_20,0.5568051833778545,1.0719122453573442,smooth5_top50,9,56,0.0,fake,4
vendor_04,0.9415694397963746,0.9415694397963746,smooth1_all,9,56,0.01,REAL,5
vendor_28,0.1170258019569045,0.7373544527625124,smooth20_top25,9,56,0.0,fake,6
vendor_21,0.5525960743424063,0.6692155426857485,smooth1_top25,9,56,0.0,fake,7
vendor_03,0.5788407135169894,0.6647095714810954,smooth20_top25,9,56,0.015,REAL,8
vendor_09,0.14912214077969718,0.652540758714623,smooth20_all,9,56,0.0,fake,9
vendor_05,0.19473947834248423,0.5500026115046511,smooth20_top50,9,56,0.0,fake,10
vendor_24,0.450012971151756,0.450012971151756,smooth1_all,9,56,0.0,fake,11
vendor_25,0.12974761476119612,0.424953594621041,smooth20_top25,9,56,0.0,fake,12
vendor_16,0.19878904348543583,0.31939221898372655,smooth1_top25,9,56,0.0,fake,13
vendor_10,0.2391019070427136,0.29098129442961806,smooth1_top25,9,56,0.0,fake,14
vendor_13,-0.30586605414797546,0.28079513462634065,smooth20_top25,9,56,0.0,fake,15
vendor_18,-0.21705514004429588,0.25813010898545796,smooth5_top50,9,56,0.0,fake,16
vendor_23,0.18188123951239166,0.1865613375554082,smooth1_top50,9,56,0.0,fake,17
vendor_19,-0.32393305428970753,0.15452061277066115,smooth5_top25,9,56,0.0,fake,18
vendor_26,0.09163881493770275,0.09163881493770275,smooth1_all,9,56,0.0,fake,19
vendor_22,-0.08195826921230769,0.07240804529688011,smooth5_top50,9,56,0.0,fake,20
vendor_14,-0.6000809033295194,0.030995685433526952,smooth5_top50,9,56,0.0,fake,21
vendor_12,-0.6129243101621471,0.016151527713067878,smooth5_top50,9,56,0.0,fake,22
vendor_08,-0.22591830255457393,-0.14144689059951185,smooth1_top25,9,56,0.0,fake,23
vendor_11,-0.4076100266721973,-0.15619701841659345,smooth5_top25,9,56,0.0,fake,24
vendor_07,-0.3422642867707713,-0.19275923228252906,smooth1_top25,9,56,0.0,fake,25
vendor_15,-0.19748291470506923,-0.19371149413430105,smooth1_top25,9,56,0.0,fake,26
vendor_27,-0.2626075318391266,-0.20025305126723106,smooth1_top50,9,56,0.0,fake,27
vendor_17,-0.29607927561795,-0.22515238223978987,smooth1_top25,9,56,0.0,fake,28
vendor_06,-0.2903342631313632,-0.2722214028895872,smooth1_top25,9,56,0.0,fake,29
vendor_29,-0.8920026901977409,-0.3015008877437544,smooth20_top25,9,56,0.0,fake,30
vendor_00,1.4400681102043311,1.4573742901535056,smooth1_top50,9,57,0.03,REAL,1
vendor_01,1.0790855130143537,1.2595917981813085,smooth5_top25,9,57,0.025,REAL,2
vendor_13,0.36382530659770257,1.169718001263554,smooth20_top25,9,57,0.0,fake,3
vendor_09,0.14784609359621984,1.0405690220119035,smooth20_top25,9,57,0.0,fake,4
vendor_29,0.697124596502588,0.899200166449801,smooth20_top25,9,57,0.0,fake,5
vendor_17,0.8016229392694592,0.8602094400766892,smooth5_top50,9,57,0.0,fake,6
vendor_03,0.7277338317753966,0.8124384506977343,smooth1_top25,9,57,0.015,REAL,7
vendor_02,0.799529088878485,0.8001834837646256,smooth1_top50,9,57,0.02,REAL,8
vendor_22,0.13589486586575514,0.7275659919783746,smooth20_all,9,57,0.0,fake,9
vendor_14,0.5563044251008896,0.6141295013239174,smooth1_top25,9,57,0.0,fake,10
vendor_26,0.5024677031759506,0.5802143483957692,smooth1_top50,9,57,0.0,fake,11
vendor_06,0.40183925595199094,0.47261841965925594,smooth1_top25,9,57,0.0,fake,12
vendor_19,-0.04414587599086493,0.45374408205685807,smooth20_top25,9,57,0.0,fake,13
vendor_04,-0.04330594549757307,0.4095166674257079,smooth5_all,9,57,0.01,REAL,14
vendor_25,-0.09975632259650362,0.4082785054341302,smooth20_all,9,57,0.0,fake,15
vendor_28,-0.6072612260604927,0.30992534711580877,smooth20_top50,9,57,0.0,fake,16
vendor_12,-0.15771461807808781,0.30219593281255214,smooth20_top50,9,57,0.0,fake,17
vendor_08,-0.5842036545617468,0.2601707185168601,smooth20_all,9,57,0.0,fake,18
vendor_10,0.01460313436019013,0.25835577356978856,smooth20_top25,9,57,0.0,fake,19
vendor_15,-0.5559255500960709,0.16382699376547,smooth20_top25,9,57,0.0,fake,20
vendor_21,0.100287833774482,0.1186481485252284,smooth1_top25,9,57,0.0,fake,21
vendor_23,-0.22755356488917944,0.11739016304302416,smooth20_top25,9,57,0.0,fake,22
vendor_27,-0.10356797716235057,0.05004758182776469,smooth20_top25,9,57,0.0,fake,23
vendor_18,-0.10378983287286743,0.03726445083763929,smooth1_top25,9,57,0.0,fake,24
vendor_24,-0.5005179791901846,-0.0882450186880447,smooth5_top25,9,57,0.0,fake,25
vendor_16,-0.19637298475058376,-0.19637298475058376,smooth1_all,9,57,0.0,fake,26
vendor_20,-0.293523575623105,-0.19843928437895889,smooth5_top50,9,57,0.0,fake,27
vendor_07,-0.8962216049188287,-0.2670115465495075,smooth20_top25,9,57,0.0,fake,28
vendor_11,-0.5811570499759341,-0.5089245240636683,smooth1_top25,9,57,0.0,fake,29
vendor_05,-1.2759745022021416,-0.7002661589054776,smooth20_top25,9,57,0.0,fake,30
vendor_01,1.6697953245038155,2.1313513557931913,smooth5_top50,9,58,0.025,REAL,1
vendor_00,1.647489626285725,1.647489626285725,smooth1_all,9,58,0.03,REAL,2
vendor_02,1.3572217620009073,1.3572217620009073,smooth1_all,9,58,0.02,REAL,3
vendor_15,0.966735322009818,1.0048268033107777,smooth1_top25,9,58,0.0,fake,4
vendor_18,-0.10304322340890806,0.9859186220138599,smooth20_all,9,58,0.0,fake,5
vendor_25,0.8264539307904059,0.9575979955848383,smooth1_top25,9,58,0.0,fake,6
vendor_11,0.27377204839586666,0.8525915287611168,smooth20_all,9,58,0.0,fake,7
vendor_03,0.706760651183033,0.8124113769774867,smooth5_top50,9,58,0.015,REAL,8
vendor_16,0.746483528363301,0.746483528363301,smooth1_all,9,58,0.0,fake,9
vendor_29,0.08346195230305503,0.715265053012791,smooth20_all,9,58,0.0,fake,10
vendor_04,0.05266103248563454,0.7015044841911389,smooth20_top50,9,58,0.01,REAL,11
vendor_07,0.005331872799805392,0.6931239174031619,smooth5_top50,9,58,0.0,fake,12
vendor_05,-0.581384172166196,0.6101321784597113,smooth20_top50,9,58,0.0,fake,13
vendor_09,0.16416517478187118,0.6047767010206955,smooth5_top50,9,58,0.0,fake,14
vendor_21,-0.6006598668603979,0.5400737590485619,smooth20_top25,9,58,0.0,fake,15
vendor_19,0.4125625533107732,0.4125625533107732,smooth1_all,9,58,0.0,fake,16
vendor_14,0.3750951922560952,0.3778813864276009,smooth1_top50,9,58,0.0,fake,17
vendor_17,0.23908917974782898,0.3325796664284824,smooth5_top25,9,58,0.0,fake,18
vendor_08,0.23793746321309603,0.29288841608577554,smooth1_top50,9,58,0.0,fake,19
vendor_27,-0.40568192655469576,0.2311440394130455,smooth5_all,9,58,0.0,fake,20
vendor_10,0.09515947034552566,0.1930854433307508,smooth1_top50,9,58,0.0,fake,21
vendor_06,-0.24572752469041365,0.15434628051535693,smooth20_top50,9,58,0.0,fake,22
vendor_28,0.10861401799920294,0.10861401799920294,smooth1_all,9,58,0.0,fake,23
vendor_24,0.0467675717292083,0.08096202737483818,smooth1_top25,9,58,0.0,fake,24
vendor_23,-0.5644068494994187,0.06909052546408165,smooth20_top25,9,58,0.0,fake,25
vendor_26,-0.3289314377837816,0.010268813619246054,smooth5_all,9,58,0.0,fake,26
vendor_12,-0.20478077534706027,-0.18244111970580132,smooth1_top50,9,58,0.0,fake,27
vendor_13,-0.4617542419604333,-0.23640538251210477,smooth5_top50,9,58,0.0,fake,28
vendor_22,-0.24476306536864728,-0.23890210647248927,smooth1_top25,9,58,0.0,fake,29
vendor_20,-0.38803325482099393,-0.38803325482099393,smooth1_all,9,58,0.0,fake,30
vendor_01,1.5736219831497409,1.864772726073024,smooth5_top25,9,59,0.025,REAL,1
vendor_00,1.54491997708444,1.5696315571149124,smooth1_top25,9,59,0.03,REAL,2
vendor_02,1.164859318121229,1.1713313241835337,smooth1_top25,9,59,0.02,REAL,3
vendor_03,0.9319425230652416,0.9575615115314291,smooth1_top25,9,59,0.015,REAL,4
vendor_19,0.3795158939136211,0.8472618480593713,smooth20_all,9,59,0.0,fake,5
vendor_14,0.8053532321655069,0.8440983274285067,smooth1_top50,9,59,0.0,fake,6
vendor_20,0.45571105346858726,0.6763195993977735,smooth5_top25,9,59,0.0,fake,7
vendor_06,-0.361077097622717,0.6698020642931652,smooth20_top25,9,59,0.0,fake,8
vendor_21,-0.5868278157204815,0.6448126147875963,smooth20_top25,9,59,0.0,fake,9
vendor_04,0.25589130492070383,0.5503553725041707,smooth20_all,9,59,0.01,REAL,10
vendor_09,0.09594221180593002,0.3863697991986388,smooth20_all,9,59,0.0,fake,11
vendor_15,0.3343743105843756,0.3575284424238741,smooth5_top50,9,59,0.0,fake,12
vendor_05,0.22427386495562537,0.32833468239918373,smooth20_all,9,59,0.0,fake,13
vendor_29,0.20308197284593904,0.2796802077473243,smooth1_top25,9,59,0.0,fake,14
vendor_10,-0.13195658403949723,0.25974283829122446,smooth20_all,9,59,0.0,fake,15
vendor_25,0.05096634152844203,0.23598800117974655,smooth5_top25,9,59,0.0,fake,16
vendor_27,0.2073911855013791,0.22368915708163936,smooth1_top25,9,59,0.0,fake,17
vendor_28,0.18402816374099112,0.20581137074630634,smooth1_top50,9,59,0.0,fake,18
vendor_18,0.17328188422871646,0.17328188422871646,smooth1_all,9,59,0.0,fake,19
vendor_26,0.10574660034158197,0.13739064048465338,smooth1_top50,9,59,0.0,fake,20
vendor_23,0.08005042251686949,0.11036113590524424,smooth1_top50,9,59,0.0,fake,21
vendor_07,-0.016908382524052797,0.10407553447097212,smooth1_top25,9,59,0.0,fake,22
vendor_11,-0.0050590032405104235,0.10055211076665191,smooth5_top50,9,59,0.0,fake,23
vendor_12,-0.15991459817843612,0.09152675319779274,smooth5_top50,9,59,0.0,fake,24
vendor_17,-0.540519612639511,0.03343916894904786,smooth20_top25,9,59,0.0,fake,25
vendor_16,-0.6514227426731661,-0.0038257250385335907,smooth5_top50,9,59,0.0,fake,26
vendor_13,-0.7224428088558664,-0.006908060149535153,smooth20_top50,9,59,0.0,fake,27
vendor_08,-0.10695293323703939,-0.09340551484549141,smooth5_top25,9,59,0.0,fake,28
vendor_22,-0.18519454765448934,-0.18519454765448934,smooth1_all,9,59,0.0,fake,29
vendor_24,-0.5574318891274375,-0.3567723018711541,smooth5_top50,9,59,0.0,fake,30
vendor_01,1.278078766960963,1.8635001284027795,smooth5_top50,9,60,0.025,REAL,1
vendor_00,1.5779668485612828,1.598783876952034,smooth1_top50,9,60,0.03,REAL,2
vendor_02,1.253563195404677,1.5013950106271552,smooth5_all,9,60,0.02,REAL,3
vendor_23,0.2527859276953371,1.4153934722775041,smooth20_top50,9,60,0.0,fake,4
vendor_04,0.9216880128477878,0.9216880128477878,smooth1_all,9,60,0.01,REAL,5
vendor_03,0.8303541892940738,0.8847616715631074,smooth1_top50,9,60,0.015,REAL,6
vendor_18,0.05767456758217734,0.8408573103548677,smooth20_all,9,60,0.0,fake,7
vendor_22,0.8074790795030534,0.8074790795030534,smooth1_all,9,60,0.0,fake,8
vendor_11,0.12686934600628125,0.6667688205850226,smooth5_top25,9,60,0.0,fake,9
vendor_26,-0.011144875214919466,0.649387087076062,smooth5_top25,9,60,0.0,fake,10
vendor_19,-0.6658662396545655,0.5229804223786892,smooth20_top50,9,60,0.0,fake,11
vendor_24,0.433911448739822,0.433911448739822,smooth1_all,9,60,0.0,fake,12
vendor_15,-0.6126426651182711,0.3960766405285639,smooth5_top50,9,60,0.0,fake,13
vendor_09,0.22851293435583642,0.38256580765932896,smooth20_top25,9,60,0.0,fake,14
vendor_28,0.06051645524493921,0.3155350240782275,smooth5_top25,9,60,0.0,fake,15
vendor_13,0.2738637002806736,0.2888184527336883,smooth1_top25,9,60,0.0,fake,16
