vendor,ens_sharpe,mean_sharpe,frac_pos,max_sharpe,min_sharpe,spread,n_configs,selection_cost,seed,true_ic,kind,rank
vendor_17,0.130549033797969,0.10434050810249189,1.0,0.25065978382875864,0.03656424020334886,0.21409554362540978,9,0.12011075003078964,50,0.0,fake,13
vendor_24,0.12896610113860774,0.10014369220608092,0.6666666666666666,0.3514740921008295,-0.13653028219727567,0.48800437429810517,9,0.2225079909622218,50,0.0,fake,14
vendor_12,0.12129689642348834,0.09810549713313893,1.0,0.19049729597215337,0.023334072501797882,0.16716322347035548,9,0.06920039954866503,50,0.0,fake,15
vendor_15,0.11787160559777049,0.10115494962358224,0.8888888888888888,0.19823130499884362,-0.030613053031035127,0.22884435802987874,9,0.08035969940107313,50,0.0,fake,16
vendor_25,0.10467323663584892,0.08071858997400966,0.6666666666666666,0.3235966439861404,-0.16168968268823355,0.485286326674374,9,0.21892340735029148,50,0.0,fake,17
vendor_11,-0.037970945498138245,-0.03465743456918655,0.6666666666666666,0.1874029271013404,-0.38415911993263435,0.5715620470339747,9,0.22537387259947866,50,0.0,fake,18
vendor_14,-0.07856006148152518,-0.06144250005384788,0.3333333333333333,0.034653373238954135,-0.20331333989303327,0.23796671313198742,9,0.11321343472047932,50,0.0,fake,19
vendor_05,-0.18592595726445166,-0.15002544444159338,0.3333333333333333,0.24635972481798188,-0.36228714979288523,0.6086468746108671,9,0.43228568208243356,50,0.0,fake,20
vendor_08,-0.19837883407103146,-0.15487923289252267,0.3333333333333333,0.3090676059643971,-0.5486211225259844,0.8576887284903815,9,0.5074464400354286,50,0.0,fake,21
vendor_23,-0.23031442917426578,-0.19700931116395842,0.3333333333333333,0.2411248417417132,-0.6302944158243782,0.8714192575660914,9,0.471439270915979,50,0.0,fake,22
vendor_07,-0.2670648100320029,-0.21677384729373733,0.0,-0.12221264840737216,-0.2842773805091593,0.16206473210178712,9,0.14485216162463072,50,0.0,fake,23
vendor_19,-0.3007929458884354,-0.23789235990708482,0.0,-0.15015213658220597,-0.4009031968006607,0.2507510602184547,9,0.15064080930622945,50,0.0,fake,24
vendor_09,-0.36734826474102655,-0.29381353018966444,0.0,-0.2172386423980273,-0.3528822242207218,0.1356435818226945,9,0.15010962234299927,50,0.0,fake,25
vendor_28,-0.40589053339742065,-0.32470236772962147,0.0,-0.01788671348457381,-0.5231266372614881,0.5052399237769143,9,0.3880038199128468,50,0.0,fake,26
vendor_29,-0.42094133174246506,-0.34025154490910026,0.1111111111111111,0.01301051611402948,-0.6603217581691538,0.6733322742831833,9,0.43395184785649454,50,0.0,fake,27
vendor_06,-0.4764244736550655,-0.3874258907418968,0.0,-0.18875623654407772,-0.5856704922846304,0.3969142557405527,9,0.28766823711098777,50,0.0,fake,28
vendor_22,-0.7680099220457532,-0.6106126231924992,0.0,-0.4145363932932128,-0.7540911451990789,0.33955475190586615,9,0.35347352875254046,50,0.0,fake,29
vendor_21,-0.7822524705484595,-0.6315906907065112,0.0,-0.576527071177555,-0.7035017601412163,0.12697468896366138,9,0.2057253993709045,50,0.0,fake,30
vendor_00,1.6368231127309842,1.4440686236396498,1.0,1.972660664613536,0.8262386595816837,1.1464220050318523,9,0.3358375518825518,51,0.03,REAL,1
vendor_21,1.4938727654560033,1.2021699596988136,1.0,1.6434307851458951,0.8848471231014758,0.7585836620444193,9,0.1495580196898918,51,0.0,fake,2
vendor_01,1.205283621279808,0.9892835917259161,1.0,1.2381686511625898,0.7294560657006537,0.5087125854619361,9,0.03288502988278186,51,0.025,REAL,3
vendor_02,0.9991623466070939,0.8100616935447155,1.0,1.2892378067950558,0.0077618679893258335,1.28147593880573,9,0.29007546018796193,51,0.02,REAL,4
vendor_03,0.9860888336489425,0.7947617153742468,1.0,0.9197899645799537,0.6512848466540414,0.26850511792591225,9,-0.06629886906898885,51,0.015,REAL,5
vendor_04,0.9515417452102616,0.7540263111467085,1.0,1.0486982853804045,0.3764690867065955,0.672229198673809,9,0.09715654017014297,51,0.01,REAL,6
vendor_17,0.889657774950236,0.7185806491509584,1.0,1.0474285485115677,0.44202617871043315,0.6054023698011346,9,0.15777077356133173,51,0.0,fake,7
vendor_22,0.8558927662242755,0.6944885631117603,1.0,0.7746913825505068,0.6401948422022955,0.13449654034821135,9,-0.08120138367376861,51,0.0,fake,8
vendor_08,0.7066106987946897,0.5655271091122662,1.0,0.9430407972807876,0.35270265764140707,0.5903381396393805,9,0.23643009848609786,51,0.0,fake,9
vendor_10,0.4387500168147417,0.3448571518493117,0.7777777777777778,0.7248278481404122,-0.026047272039679034,0.7508751201800913,9,0.28607783132567055,51,0.0,fake,10
vendor_24,0.33744592807731205,0.28052455567375445,0.8888888888888888,0.5141359750506579,-0.06358790498375312,0.577723880034411,9,0.17669004697334584,51,0.0,fake,11
vendor_25,0.22361729090921623,0.17751425661252174,0.6666666666666666,0.5490695338940476,-0.20289317251115013,0.7519627064051977,9,0.32545224298483133,51,0.0,fake,12
vendor_16,0.19589233101036535,0.15926679239882371,0.6666666666666666,0.3743268044238289,-0.16074265563099063,0.5350694600548195,9,0.17843447341346352,51,0.0,fake,13
vendor_07,0.1927668748145648,0.16042810044459976,0.8888888888888888,0.4197942836632967,-0.05759491903540853,0.4773892026987052,9,0.22702740884873188,51,0.0,fake,14
vendor_14,0.14063229327252594,0.1172670962990384,0.6666666666666666,0.5190762885336521,-0.32169061751665423,0.8407669060503062,9,0.37844399526112615,51,0.0,fake,15
vendor_15,0.13223686113274222,0.10189886326306333,0.8888888888888888,0.16905706105324048,-0.00929399845878362,0.1783510595120241,9,0.03682019992049826,51,0.0,fake,16
vendor_26,0.07368560312424766,0.059797242241575316,0.6666666666666666,0.19190181238704784,-0.08666894219567832,0.2785707545827262,9,0.11821620926280019,51,0.0,fake,17
vendor_13,0.022742415169899596,0.016699097819348894,0.3333333333333333,0.22096867100320428,-0.12109335974189259,0.3420620307450969,9,0.19822625583330467,51,0.0,fake,18
vendor_28,-0.025195358369958076,-0.01669073126807473,0.4444444444444444,0.17352712477261426,-0.23295277748030346,0.40647990225291775,9,0.19872248314257232,51,0.0,fake,19
vendor_09,-0.031913923149773205,-0.028111133558226302,0.6666666666666666,0.2636625311608382,-0.42229452943587203,0.6859570605967102,9,0.2955764543106114,51,0.0,fake,20
vendor_20,-0.07097614184579248,-0.050980556875942024,0.3333333333333333,0.6105516068423309,-0.459581378072575,1.070132984914906,9,0.6815277486881234,51,0.0,fake,21
vendor_11,-0.0937596381712856,-0.07499477739286418,0.3333333333333333,0.4895223640540522,-0.5585124488368111,1.0480348128908632,9,0.5832820022253378,51,0.0,fake,22
vendor_29,-0.12440898586555121,-0.09682870744799872,0.3333333333333333,0.04567106094841806,-0.22518235305053247,0.2708534139989505,9,0.17008004681396927,51,0.0,fake,23
vendor_12,-0.2432143841968121,-0.19391526829871664,0.0,-0.06642043638057821,-0.31738823546068656,0.25096779908010836,9,0.1767939478162339,51,0.0,fake,24
vendor_06,-0.2441393019709508,-0.19890093190629732,0.0,-0.033205457510509725,-0.3383995127445428,0.30519405523403303,9,0.21093384446044106,51,0.0,fake,25
vendor_19,-0.3355095125536482,-0.2678159973464535,0.2222222222222222,0.05185620476500243,-0.4282990436474645,0.48015524841246693,9,0.3873657173186506,51,0.0,fake,26
vendor_27,-0.34876676590954075,-0.27385142618038744,0.2222222222222222,0.032708654578426734,-0.6876572061839852,0.7203658607624119,9,0.3814754204879675,51,0.0,fake,27
vendor_23,-0.6355875540300745,-0.5076063585423596,0.0,-0.22700037769828682,-0.9554803634171168,0.72847998571883,9,0.40858717633178765,51,0.0,fake,28
vendor_05,-0.6439853645538182,-0.5237459863046684,0.0,-0.15867897927073263,-0.8010449826242905,0.6423660033535579,9,0.48530638528308556,51,0.0,fake,29
vendor_18,-0.6542989324071481,-0.5319106997883667,0.0,-0.2645300272729157,-1.0235026847004367,0.7589726574275211,9,0.3897689051342324,51,0.0,fake,30
vendor_00,1.2067856135519732,1.0225542606811744,1.0,1.2033948067184872,0.8101054654543077,0.39328934126417947,9,-0.0033908068334860264,52,0.03,REAL,1
vendor_01,0.9577199589797265,0.7881715448666559,1.0,0.9404587491247459,0.6049839157722463,0.3354748333524996,9,-0.017261209854980586,52,0.025,REAL,2
vendor_02,0.9318677252806359,0.7473873492668002,1.0,1.1643463186067882,0.06098182789163212,1.103364490715156,9,0.23247859332615228,52,0.02,REAL,3
vendor_11,0.7347825336336519,0.5893605843080771,1.0,0.6689084023799684,0.4938519483669733,0.17505645401299508,9,-0.06587413125368347,52,0.0,fake,4
vendor_03,0.5788175613826567,0.46375200160954066,1.0,0.548263724269036,0.4101216706933037,0.13814205357573234,9,-0.030553837113620697,52,0.015,REAL,5
vendor_21,0.45057565578408715,0.366798657945962,0.7777777777777778,0.591176471776318,-0.01841231252560681,0.6095887843019249,9,0.1406008159922309,52,0.0,fake,6
vendor_09,0.39160760806638567,0.31243679019011295,1.0,0.49665126287673206,0.1791503368358465,0.31750092604088553,9,0.10504365481034639,52,0.0,fake,7
vendor_19,0.3505724140284376,0.27971650311144675,1.0,0.4669383730243619,0.05388364456271393,0.413054728461648,9,0.11636595899592433,52,0.0,fake,8
vendor_13,0.33038968566358,0.2672154661099351,0.6666666666666666,0.6813746041873321,-0.11691825929194216,0.7982928634792743,9,0.3509849185237521,52,0.0,fake,9
vendor_28,0.24150709472753867,0.19882365644211103,0.8888888888888888,0.51881719910458,-0.0720040055307226,0.5908212046353026,9,0.27731010437704134,52,0.0,fake,10
vendor_18,0.2382429970565574,0.19507954372166286,1.0,0.29814922611913813,0.04873208951590861,0.24941713660322953,9,0.059906229062580724,52,0.0,fake,11
vendor_16,0.18778448921884125,0.13819632995125614,0.6666666666666666,0.5477494929561169,-0.5015270686221308,1.0492765615782478,9,0.3599650037372756,52,0.0,fake,12
vendor_25,-0.03154471563976351,-0.014234150244776145,0.5555555555555556,0.25117337994475725,-0.3783653085191985,0.6295386884639558,9,0.28271809558452077,52,0.0,fake,13
vendor_29,-0.07618872521945659,-0.07619174951409192,0.3333333333333333,0.8709352718530126,-0.8367585388762239,1.7076938107292365,9,0.9471239970724692,52,0.0,fake,14
vendor_17,-0.1131705177023811,-0.098776155919429,0.3333333333333333,0.09195782443550239,-0.2092934757677578,0.3012513002032602,9,0.2051283421378835,52,0.0,fake,15
vendor_10,-0.1276577075352706,-0.0959743788126873,0.3333333333333333,0.1525715855005863,-0.2535864760835452,0.4061580615841315,9,0.28022929303585686,52,0.0,fake,16
vendor_15,-0.18781036681318325,-0.14536990373529302,0.2222222222222222,0.04922943159211447,-0.30548519538023644,0.3547146269723509,9,0.2370397984052977,52,0.0,fake,17
vendor_04,-0.218355408175814,-0.1730845736948277,0.1111111111111111,0.014116842944082181,-0.4402050340659758,0.45432187701005794,9,0.2324722511198962,52,0.01,REAL,18
vendor_06,-0.22662991003489974,-0.1884858916892758,0.3333333333333333,0.4140400243930179,-0.657456529778101,1.071496554171119,9,0.6406699344279176,52,0.0,fake,19
vendor_12,-0.2671930144538512,-0.20457237655543128,0.3333333333333333,0.12755961991757833,-0.6006341918959178,0.7281938118134962,9,0.3947526343714295,52,0.0,fake,20
vendor_07,-0.27714756305896665,-0.21653602505575176,0.0,-0.05948003739766191,-0.433661377860952,0.3741813404632901,9,0.21766752566130473,52,0.0,fake,21
vendor_26,-0.355299722737219,-0.2830298927674081,0.3333333333333333,0.029885055552302045,-0.512937086151894,0.5428221417041961,9,0.385184778289521,52,0.0,fake,22
vendor_20,-0.48294071801800803,-0.3896661600263529,0.3333333333333333,0.06666733924206214,-0.8413995863516519,0.908066925593714,9,0.5496080572600701,52,0.0,fake,23
vendor_08,-0.5664372395104551,-0.4411658242885797,0.0,-0.15862980656499656,-0.6426851444340544,0.48405533786905786,9,0.4078074329454585,52,0.0,fake,24
vendor_24,-0.5777768083096626,-0.4639160457602892,0.0,-0.1503357353403408,-0.7081017859944824,0.5577660506541415,9,0.42744107296932177,52,0.0,fake,25
vendor_22,-0.5925881421018547,-0.48946065490720403,0.0,-0.30186687096576637,-0.743643328849807,0.44177645788404063,9,0.29072127113608837,52,0.0,fake,26
vendor_14,-0.7862515669435043,-0.6232658340446502,0.0,-0.460023028481631,-0.8693040971096805,0.40928106862804947,9,0.3262285384618733,52,0.0,fake,27
vendor_27,-0.7870514556931693,-0.6276345909613369,0.0,-0.4566016062536604,-0.925318580121539,0.4687169738678786,9,0.33044984943950884,52,0.0,fake,28
vendor_23,-0.7895819183192176,-0.6335407990386759,0.0,-0.5424378210805797,-0.6914946156596822,0.14905679457910248,9,0.24714409723863795,52,0.0,fake,29
vendor_05,-0.8206728718314051,-0.6739046222665572,0.3333333333333333,0.28597278172262025,-1.2116681737119857,1.497640955434606,9,1.1066456535540254,52,0.0,fake,30
vendor_01,1.5139336201370903,1.2202546904424745,1.0,1.6867152504229288,0.9599063636771653,0.7268088867457635,9,0.17278163028583848,53,0.025,REAL,1
vendor_00,1.5109640265307,1.312740197280248,1.0,1.6674638825171157,1.0530559944220672,0.6144078880950485,9,0.1564998559864157,53,0.03,REAL,2
vendor_10,1.063668010014603,0.8587471464545392,1.0,1.134555266685958,0.5906679607681076,0.5438873059178504,9,0.07088725667135498,53,0.0,fake,3
vendor_02,1.0134387070361628,0.8199411017881424,1.0,1.1896928393650426,0.25292514931677423,0.9367676900482683,9,0.17625413232887976,53,0.02,REAL,4
vendor_22,0.6078093869247148,0.4830953206170834,1.0,0.6477463592564846,0.17569434410938609,0.4720520151470985,9,0.03993697233176985,53,0.0,fake,5
vendor_13,0.49395248606807385,0.40575575109949047,1.0,0.6355724045003932,0.17527510005872235,0.46029730444167083,9,0.14161991843231936,53,0.0,fake,6
vendor_14,0.37011453956024154,0.290426706246253,0.6666666666666666,0.8583564398363129,-0.10727035380951794,0.9656267936458309,9,0.4882419002760714,53,0.0,fake,7
vendor_05,0.34217771015698245,0.2773019098370856,0.6666666666666666,0.5304110302900922,-0.145721660923352,0.6761326912134442,9,0.18823332013310973,53,0.0,fake,8
vendor_04,0.32009999870402595,0.2582424145188771,1.0,0.5754016103162198,0.03602040167517899,0.5393812086410409,9,0.2553016116121939,53,0.01,REAL,9
vendor_28,0.19182972608790771,0.16176964459259935,0.6666666666666666,0.464004035522658,-0.15319563124003316,0.6171996667626911,9,0.2721743094347503,53,0.0,fake,10
vendor_27,0.16368155228472472,0.12976231574713698,1.0,0.2844298982664582,0.0044523960249158705,0.27997750224154233,9,0.12074834598173348,53,0.0,fake,11
vendor_29,0.1621701597282066,0.1292362810216534,0.6666666666666666,0.4737180996910036,-0.2995624624077967,0.7732805620988004,9,0.311547939962797,53,0.0,fake,12
vendor_19,0.15781572991822454,0.13253393078792916,0.7777777777777778,0.2865319068243712,-0.07208799903968341,0.35861990586405457,9,0.12871617690614665,53,0.0,fake,13
vendor_24,0.11879528695480879,0.09604597620692638,0.6666666666666666,0.3257006900631661,-0.14421946422628265,0.4699201542894488,9,0.2069054031083573,53,0.0,fake,14
vendor_03,0.04822880250718109,0.03742655611482722,0.4444444444444444,0.24855045644918988,-0.07929039354616962,0.3278408499953595,9,0.2003216539420088,53,0.015,REAL,15
vendor_17,-0.034742575594085785,-0.0333292697537619,0.4444444444444444,0.32458074676517823,-0.37022859241639133,0.6948093391815695,9,0.359323322359264,53,0.0,fake,16
vendor_08,-0.061288237952946543,-0.045235937740762455,0.6666666666666666,0.28813090328318514,-0.491723380226445,0.7798542835096302,9,0.34941914123613166,53,0.0,fake,17
vendor_06,-0.06748964674487287,-0.051451116150100146,0.3333333333333333,0.13438658199799033,-0.17845717111271478,0.3128437531107051,9,0.2018762287428632,53,0.0,fake,18
vendor_12,-0.09053530295286877,-0.07944892925285894,0.3333333333333333,0.1150781899606482,-0.24982099424560733,0.36489918420625556,9,0.20561349291351697,53,0.0,fake,19
vendor_15,-0.09310100461919768,-0.07950237737952369,0.3333333333333333,0.10455249108353751,-0.2617539966338658,0.36630648771740326,9,0.1976534957027352,53,0.0,fake,20
vendor_26,-0.12152904143314436,-0.09566179805419553,0.3333333333333333,0.1478913461726076,-0.321825741586789,0.4697170877593966,9,0.26942038760575193,53,0.0,fake,21
vendor_23,-0.1817376167419545,-0.145869299013344,0.3333333333333333,0.11172383424948053,-0.4015057068020419,0.5132295410515224,9,0.293461450991435,53,0.0,fake,22
vendor_16,-0.21012617526429,-0.1714736899313856,0.0,-0.01672471783034075,-0.2891777316283726,0.2724530137980319,9,0.19340145743394926,53,0.0,fake,23
vendor_20,-0.2647274207904322,-0.2136482837450968,0.3333333333333333,0.17848476512717398,-0.5415272834146365,0.7200120485418104,9,0.4432121859176062,53,0.0,fake,24
vendor_25,-0.37674221529315705,-0.302550122847237,0.0,-0.14429584110352398,-0.44398034015239124,0.2996844990488673,9,0.23244637418963307,53,0.0,fake,25
vendor_07,-0.38508357572680646,-0.30456556168672866,0.0,-0.06861732104757477,-0.5654228544434692,0.4968055333958944,9,0.3164662546792317,53,0.0,fake,26
vendor_18,-0.40081479259315517,-0.32372988087853605,0.0,-0.15112254429307637,-0.4697029413185735,0.3185803970254971,9,0.2496922483000788,53,0.0,fake,27
vendor_11,-0.4233899389467024,-0.344228737589028,0.0,-0.2197672197380981,-0.5250772043682902,0.3053099846301921,9,0.2036227192086043,53,0.0,fake,28
vendor_21,-0.5908763762219492,-0.4693309952291808,0.0,-0.266472636822491,-0.6996350773841064,0.43316244056161535,9,0.3244037393994582,53,0.0,fake,29
vendor_09,-0.9298001148272839,-0.7505478002409521,0.0,-0.5630950345304305,-0.8900253343778697,0.32693029984743915,9,0.36670508029685334,53,0.0,fake,30
vendor_00,2.086303726269389,1.8181544993719472,1.0,2.1301065183229597,1.2930988052191865,0.8370077131037732,9,0.04380279205357063,54,0.03,REAL,1
vendor_02,1.1708750769610723,0.9373527987897299,1.0,1.119211285356274,0.8285756154207795,0.2906356699354944,9,-0.05166379160479839,54,0.02,REAL,2
vendor_01,1.1017395785794069,0.8971367959892333,1.0,0.985813756834997,0.7888168308046023,0.19699692603039465,9,-0.11592582174440991,54,0.025,REAL,3
vendor_06,0.8857975202597648,0.7089197529374267,1.0,1.2623514377393958,0.16479445510517982,1.097556982634216,9,0.3765539174796311,54,0.0,fake,4
vendor_12,0.834481584957134,0.683977620274806,1.0,0.8873104541239025,0.5378205787816057,0.3494898753422968,9,0.052828869166768544,54,0.0,fake,5
vendor_20,0.732667086106688,0.5913119333552262,1.0,0.6841320597605377,0.44318888773060705,0.24094317202993065,9,-0.048535026346150256,54,0.0,fake,6
vendor_23,0.7202159036138461,0.585437443378876,1.0,0.738774501275601,0.4223999137174114,0.31637458755818954,9,0.018558597661754828,54,0.0,fake,7
vendor_04,0.6520576517854172,0.5182950749006922,1.0,0.8680830482106111,0.3028749140980488,0.5652081341125623,9,0.21602539642519392,54,0.01,REAL,8
vendor_13,0.6251737303551621,0.4939817501495854,1.0,0.7365417819567204,0.30812400001079343,0.42841778194592695,9,0.11136805160155827,54,0.0,fake,9
vendor_05,0.6245166493137468,0.48897962920462945,1.0,0.721098783739707,0.17415341712175522,0.5469453666179518,9,0.0965821344259602,54,0.0,fake,10
vendor_16,0.6056766748223964,0.4817774367507699,1.0,0.733482743277157,0.20554172793583458,0.5279410153413224,9,0.1278060684547606,54,0.0,fake,11
vendor_03,0.5878566011239071,0.4705932742806744,1.0,0.9076449551788407,0.23258262784617215,0.6750623273326686,9,0.31978835405493355,54,0.015,REAL,12
vendor_11,0.5649640105869564,0.4530739148809098,1.0,0.714080807318694,0.15076878119660408,0.56331202612209,9,0.1491167967317376,54,0.0,fake,13
vendor_26,0.4957339086296448,0.4065124190827436,1.0,0.6119149554894812,0.1710109317947779,0.4409040236947033,9,0.11618104685983638,54,0.0,fake,14
vendor_22,0.41575604300060826,0.33928538916692175,0.6666666666666666,0.8485598646207181,-0.2295746791983675,1.0781345438190857,9,0.43280382162010983,54,0.0,fake,15
vendor_18,0.3365513591389544,0.27057614838180793,0.8888888888888888,0.4966574402372783,-0.002802442717795308,0.4994598829550736,9,0.16010608109832392,54,0.0,fake,16
vendor_19,0.31011309043472357,0.24977037520666034,1.0,0.4297210149670637,0.09316569042643161,0.3365553245406321,9,0.11960792453234015,54,0.0,fake,17
vendor_09,0.27912097201722696,0.22425088138700527,0.6666666666666666,0.7086727241540975,-0.05788741311761905,0.7665601372717166,9,0.4295517521368706,54,0.0,fake,18
vendor_17,0.25641531792976235,0.2014875102808593,0.6666666666666666,0.5892742438040014,-0.11691177470197366,0.7061860185059751,9,0.33285892587423904,54,0.0,fake,19
vendor_29,0.22959227922139605,0.19613916586331673,0.6666666666666666,0.5697442224618615,-0.01860707172504914,0.5883512941869107,9,0.3401519432404655,54,0.0,fake,20
vendor_14,0.16696843524052557,0.13496102137257368,0.6666666666666666,0.2585730501482546,-0.04919766053429045,0.307770710682545,9,0.09160461490772903,54,0.0,fake,21
vendor_28,0.0892914920409944,0.07418205450047058,0.5555555555555556,0.3322671464614672,-0.11997079091536691,0.45223793737683415,9,0.2429756544204728,54,0.0,fake,22
vendor_10,0.0779077167962559,0.0641294302592161,0.7777777777777778,0.14824759233763446,-0.020794053742851978,0.16904164608048644,9,0.07033987554137856,54,0.0,fake,23
vendor_27,-0.016127160185774515,-0.012460173685433618,0.6666666666666666,0.2614125289346864,-0.3318441212985773,0.5932566502332637,9,0.27753968912046095,54,0.0,fake,24
vendor_07,-0.08263446597161006,-0.07354254679654854,0.3333333333333333,0.20975724011466243,-0.32817244644590127,0.5379296865605637,9,0.2923917060862725,54,0.0,fake,25
vendor_25,-0.12080143900070742,-0.09586353139496812,0.3333333333333333,0.0630402561053659,-0.2902046297746461,0.353244885880012,9,0.18384169510607332,54,0.0,fake,26
vendor_15,-0.2556410280292492,-0.209470455974623,0.1111111111111111,0.007340418500550619,-0.40236659250340295,0.40970701100395357,9,0.2629814465297998,54,0.0,fake,27
vendor_08,-0.35154647001269285,-0.283901572835622,0.0,-0.15515134564452618,-0.47959498255279687,0.3244436369082707,9,0.19639512436816667,54,0.0,fake,28
vendor_24,-0.642424755060841,-0.5199805242430459,0.0,-0.285067005125502,-0.9154583856769338,0.6303913805514318,9,0.357357749935339,54,0.0,fake,29
vendor_21,-0.8331058963837126,-0.6595227986689712,0.0,-0.44575827971284165,-0.9866991477437362,0.5409408680308946,9,0.3873476166708709,54,0.0,fake,30
vendor_00,1.3570060470083103,1.167940656698605,1.0,1.3469271561796443,0.8941152993514976,0.45281185682814673,9,-0.010078890828665976,55,0.03,REAL,1
vendor_02,1.1474449923410786,0.9465599755079458,1.0,1.5095756538177394,0.552197564591143,0.9573780892265964,9,0.36213066147666084,55,0.02,REAL,2
vendor_01,0.9774968275100033,0.7987568255373996,1.0,1.1960907533919034,0.29867664149802425,0.8974141118938792,9,0.21859392588190008,55,0.025,REAL,3
vendor_04,0.8905437851411735,0.7281274092705432,1.0,1.0677000372667989,0.40468240161106506,0.6630176356557338,9,0.17715625212562536,55,0.01,REAL,4
vendor_21,0.8112730482634375,0.653534820991351,1.0,1.0332120819793804,0.2653687939415638,0.7678432880378165,9,0.22193903371594292,55,0.0,fake,5
vendor_05,0.4541355202821746,0.3647939572269642,1.0,0.5698100744199365,0.20441810626362933,0.36539196815630715,9,0.1156745541377619,55,0.0,fake,6
vendor_07,0.43325842986923724,0.3523779530972318,1.0,0.5128930426093955,0.17788008414624693,0.3350129584631486,9,0.07963461274015826,55,0.0,fake,7
vendor_19,0.2882141566720609,0.22661965492792724,0.6666666666666666,0.6848598855236048,-0.32056917238342203,1.0054290579070269,9,0.39664572885154387,55,0.0,fake,8
vendor_12,0.25860364800314445,0.21396623142766258,1.0,0.3780428763099846,0.13000387395165858,0.24803900235832604,9,0.11943922830684017,55,0.0,fake,9
vendor_24,0.25743693638914145,0.20122330609468514,0.6666666666666666,0.46448944244004164,-0.1545056923725356,0.6189951348125773,9,0.2070525060509002,55,0.0,fake,10
vendor_25,0.2225294836614663,0.17176032466129523,0.6666666666666666,0.5519774318823079,-0.3078130574788645,0.8597904893611723,9,0.32944794822084156,55,0.0,fake,11
vendor_14,0.16933618429463188,0.13913768978036,0.7777777777777778,0.25003561334377267,-0.04094113028960356,0.2909767436333762,9,0.08069942904914079,55,0.0,fake,12
vendor_27,0.16716552989682565,0.14344695007400982,0.6666666666666666,0.44492756812211953,-0.13320895899569174,0.5781365271178113,9,0.2777620382252939,55,0.0,fake,13
vendor_16,0.15322212421568418,0.11688715625757075,0.6666666666666666,0.4453278720783276,-0.2831544520493534,0.728482324127681,9,0.29210574786264343,55,0.0,fake,14
vendor_03,0.14484138414490771,0.1169723060459097,0.6666666666666666,0.4183381319314976,-0.15393033136082118,0.5722684632923187,9,0.2734967477865899,55,0.015,REAL,15
vendor_23,0.14102035312268174,0.12598089763650738,0.6666666666666666,0.5384931503365662,-0.43371136130880333,0.9722045116453695,9,0.39747279721388445,55,0.0,fake,16
vendor_06,0.08131901700260735,0.06327759983258255,0.3333333333333333,0.43631062030594503,-0.1380084098768272,0.5743190301827722,9,0.3549916033033377,55,0.0,fake,17
vendor_08,-0.05340626408966278,-0.04242799350950856,0.3333333333333333,0.19056422973489823,-0.3288876146758563,0.5194518444107545,9,0.243970493824561,55,0.0,fake,18
vendor_20,-0.16135122309154337,-0.12925519224752985,0.0,-0.05182562844573179,-0.27625626064762504,0.22443063220189324,9,0.10952559464581157,55,0.0,fake,19
vendor_22,-0.17206798628001277,-0.1335556990590111,0.3333333333333333,0.29583179952300054,-0.562420207598342,0.8582520071213425,9,0.4678997858030133,55,0.0,fake,20
vendor_26,-0.2846934849702845,-0.22698299357112914,0.0,-0.12957940170624097,-0.32108556812887296,0.191506166422632,9,0.15511408326404355,55,0.0,fake,21
vendor_28,-0.3631835950985848,-0.2881629333721064,0.3333333333333333,0.2248043573352755,-0.8631482700712106,1.0879526274064861,9,0.5879879524338603,55,0.0,fake,22
vendor_18,-0.4291860198701354,-0.34091249534102497,0.0,-0.14196449670779915,-0.5370216287555202,0.395057132047721,9,0.28722152316233623,55,0.0,fake,23
vendor_17,-0.4811201528497396,-0.3907528081292928,0.2222222222222222,0.07972391010376488,-0.836419377597944,0.9161432877017089,9,0.5608440629535044,55,0.0,fake,24
vendor_13,-0.4889036072260241,-0.3896458531073209,0.0,-0.27269236787206275,-0.5554081651331811,0.2827157972611184,9,0.21621123935396136,55,0.0,fake,25
vendor_15,-0.5150489040967484,-0.42052168990699335,0.0,-0.10486507685277685,-0.6484430183926165,0.5435779415398396,9,0.41018382724397157,55,0.0,fake,26
vendor_11,-0.549968190347047,-0.43556635044614495,0.0,-0.30973173203897786,-0.6260393198066766,0.31630758776769874,9,0.24023645830806917,55,0.0,fake,27
vendor_09,-0.5803888733228117,-0.4651985145821146,0.0,-0.06328856848288991,-0.7498018578189755,0.6865132893360856,9,0.5171003048399219,55,0.0,fake,28
vendor_10,-0.68740038710632,-0.5478762273596944,0.0,-0.39382457358692646,-0.7207404992028328,0.3269159256159063,9,0.29357581351939355,55,0.0,fake,29
vendor_29,-0.7025731809174683,-0.5600124949999218,0.0,-0.36340284926413957,-0.7199697261043745,0.3565668768402349,9,0.33917033165332877,55,0.0,fake,30
vendor_00,1.733448753554308,1.5367979576244104,1.0,1.8726394829428619,1.275511151385166,0.5971283315576958,9,0.13919072938855392,56,0.03,REAL,1
vendor_02,1.5526871660805066,1.2490906442352196,1.0,1.3503942599960819,1.1717952426940361,0.17859901730204575,9,-0.20229290608442474,56,0.02,REAL,2
vendor_01,1.1384331185210472,0.9337422576355896,1.0,1.3071026668209593,0.7189721407441796,0.5881305260767797,9,0.1686695482999121,56,0.025,REAL,3
vendor_20,0.9189607201538439,0.7258623828812776,1.0,1.0719122453573442,0.5321914160806323,0.5397208292767119,9,0.1529515252035003,56,0.0,fake,4
